APS,ABPS,SUBARP,MISS_MAC,Devi,TCP_Rate,ARP Spoofing,IP Spoofing,TAGS
9.0,0.0,1,1,2,1.4545454545454546,0,0,Normal
72.0,101.0,0,0,8,26.90909090909091,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
106.0,177.0,0,0,0,1.4545454545454546,0,0,Normal
62.0,167.0,0,0,0,1.4545454545454546,0,0,Normal
13.0,1.0,1,1,121,21.09090909090909,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
16.0,0.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
54.0,146.0,0,0,0,0.0,0,0,Normal
10.0,0.0,0,0,0,0.0,0,0,Normal
76.0,197.0,0,0,225,20.727272727272727,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
42.0,164.0,0,0,3,61.45454545454545,0,1,IP_SPOOFING
7.0,0.0,1,1,2,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
34.0,168.0,0,0,0,1.4545454545454546,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
0.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
84.0,102.0,0,0,0,1.4545454545454546,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
6.0,187.0,0,0,0,0.0,0,0,Normal
38.0,145.0,0,0,2,0.0,0,0,Normal
98.0,198.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
2.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,119,19.63636363636364,0,1,IP_SPOOFING
82.0,99.0,0,0,8,60.36363636363637,0,1,IP_SPOOFING
6.0,0.0,0,0,0,0.0,0,0,Normal
98.0,187.0,0,0,119,21.09090909090909,0,1,IP_SPOOFING
4.0,0.0,0,0,2,60.36363636363637,0,1,IP_SPOOFING
46.0,119.0,0,0,0,0.7272727272727273,0,0,Normal
6.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
30.0,132.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
2.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
27.0,163.0,7,1,0,0.7272727272727273,0,0,Normal
12.0,0.0,0,0,119,21.818181818181817,0,1,IP_SPOOFING
8.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
4.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
20.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
6.0,0.0,0,0,0,0.0,0,0,Normal
60.0,202.0,0,0,261,20.363636363636363,0,1,IP_SPOOFING
17.0,0.0,1,1,121,20.363636363636363,0,1,IP_SPOOFING
8.0,0.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
154.0,166.0,0,0,261,19.63636363636364,0,1,IP_SPOOFING
4.0,0.0,0,0,119,20.363636363636363,0,1,IP_SPOOFING
103.0,203.0,1,1,259,19.63636363636364,0,1,IP_SPOOFING
9.0,0.0,1,1,42,45.81818181818182,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
70.0,178.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
54.0,186.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
12.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
5.0,0.0,1,1,2,1.4545454545454546,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
