APS,ABPS,subARP,mis_match,subTCP,TCP_rate,ARP Spoofing,IP Spoofing
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
58,156,58,1,0,0.727272727,0,0
120,258,108,1,0,0.727272727,0,0
150,214,62,1,0,0.727272727,0,0
133,232,21,1,0,0.727272727,0,0
62,228,14,1,0,0.727272727,0,0
50,194,10,1,0,0.727272727,0,0
47,185,13,1,0,0.727272727,0,0
41,15,5,1,0,0.727272727,0,0
32,0,2,1,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,53,0,0,0,0.727272727,0,0
10,231,0,0,0,0.727272727,0,0
112,227,0,0,0,0.727272727,0,0
130,166,0,0,0,0.727272727,0,0
68,206,0,0,0,0.727272727,0,0
49,209,5,1,0,0.727272727,0,0
48,193,6,1,0,0.727272727,0,0
40,80,4,1,0,0.727272727,0,0
22,0,0,0,0,0.727272727,0,0
14,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,125,0,0,0,0.727272727,0,0
42,221,0,0,0,0.727272727,0,0
108,181,0,0,0,0.727272727,0,0
136,186,0,0,0,0.727272727,0,0
92,161,0,0,0,0.727272727,0,0
42,185,0,0,0,0.727272727,0,0
44,169,0,0,0,0.727272727,0,0
56,167,0,0,0,0.727272727,0,0
64,5,0,0,0,0.727272727,0,0
36,0,0,0,0,0.727272727,0,0
24,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,14,0,0,0,0.727272727,0,0
0,230,0,0,0,0.727272727,0,0
72,174,0,0,0,0.727272727,0,0
118,177,0,0,0,0.727272727,0,0
114,221,0,0,0,0.727272727,0,0
58,213,0,0,0,0.727272727,0,0
38,243,0,0,0,0.727272727,0,0
34,86,0,0,0,0.727272727,0,0
46,0,4,1,0,0.727272727,0,0
42,0,0,0,0,0.727272727,0,0
24,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,118,0,0,0,0.727272727,0,0
44,198,-2,0,0,0.727272727,0,0
118,182,0,0,0,0.727272727,0,0
138,170,0,0,0,0.727272727,0,0
106,177,0,0,0,0.727272727,0,0
58,186,0,0,0,0.727272727,0,0
32,210,0,0,0,0.727272727,0,0
34,168,0,0,0,0.727272727,0,0
48,38,0,0,0,0.727272727,0,0
70,0,0,0,0,0.727272727,0,0
50,0,0,0,0,0.727272727,0,0
32,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,146,0,0,0,0.727272727,0,0
46,201,0,0,0,0.727272727,0,0
134,201,0,0,0,0.727272727,0,0
150,174,0,0,0,0.727272727,0,0
78,211,0,0,0,0.727272727,0,0
24,167,0,0,0,0.727272727,0,0
42,184,0,0,0,0.727272727,0,0
66,178,-2,0,0,0.727272727,0,0
62,30,0,0,0,0.727272727,0,0
82,0,0,0,0,0.727272727,0,0
52,0,0,0,0,0.727272727,0,0
24,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,191,0,0,0,0.727272727,0,0
56,170,0,0,0,0.727272727,0,0
118,187,0,0,0,0.727272727,0,0
150,205,0,0,0,0.727272727,0,0
96,246,0,0,0,0.727272727,0,0
38,182,0,0,0,0.727272727,0,0
36,208,0,0,0,0.727272727,0,0
62,99,0,0,0,0.727272727,0,0
74,0,0,0,0,0.727272727,0,0
60,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0.727272727,0,0
2,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,12,0,0,0,0.727272727,0,0
0,206,0,0,0,0.727272727,0,0
82,175,0,0,0,0.727272727,0,0
136,207,-4,0,0,0.727272727,0,0
148,182,0,0,0,0.727272727,0,0
54,184,0,0,0,0.727272727,0,0
38,198,0,0,0,0.727272727,0,0
52,190,0,0,0,0.727272727,0,0
56,165,0,0,0,0.727272727,0,0
62,7,0,0,0,0.727272727,0,0
58,0,0,0,0,0.727272727,0,0
40,0,0,0,0,0.727272727,0,0
20,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,16,0,0,0,0.727272727,0,0
0,177,0,0,0,0.727272727,0,0
66,202,0,0,0,0.727272727,0,0
148,199,0,0,0,0.727272727,0,0
176,184,0,0,0,0.727272727,0,0
70,195,0,0,0,0.727272727,0,0
36,199,0,0,0,0.727272727,0,0
32,181,0,0,0,0.727272727,0,0
48,141,0,0,0,0.727272727,0,0
52,22,0,0,0,0.727272727,0,0
70,0,0,0,0,0.727272727,0,0
40,0,0,0,0,0.727272727,0,0
18,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,48,0,0,0,0.727272727,0,0
0,213,0,0,0,0.727272727,0,0
134,213,0,0,0,0.727272727,0,0
154,199,0,0,0,0.727272727,0,0
90,196,0,0,0,0.727272727,0,0
48,178,0,0,0,0.727272727,0,0
48,179,0,0,0,0.727272727,0,0
44,177,0,0,0,0.727272727,0,0
26,47,0,0,0,0.727272727,0,0
34,0,0,0,0,0.727272727,0,0
34,0,0,0,0,0.727272727,0,0
22,0,0,0,0,0.727272727,0,0
2,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,150,0,0,0,0.727272727,0,0
28,203,0,0,0,0.727272727,0,0
130,176,0,0,0,0.727272727,0,0
160,192,0,0,0,0.727272727,0,0
112,167,0,0,0,0.727272727,0,0
44,184,0,0,0,0.727272727,0,0
36,187,0,0,0,0.727272727,0,0
46,208,0,0,0,0.727272727,0,0
44,38,0,0,0,0.727272727,0,0
40,0,0,0,0,0.727272727,0,0
26,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,116,0,0,0,0.727272727,0,0
32,223,0,0,0,0.727272727,0,0
122,193,0,0,0,0.727272727,0,0
142,210,0,0,0,0.727272727,0,0
64,225,0,0,0,0.727272727,0,0
52,229,0,0,0,0.727272727,0,0
46,192,0,0,0,0.727272727,0,0
34,99,0,0,0,0.727272727,0,0
48,0,0,0,0,0.727272727,0,0
40,0,0,0,0,0.727272727,0,0
16,0,0,0,0,0.727272727,0,0
2,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,21,0,0,0,0.727272727,0,0
8,165,0,0,0,0.727272727,0,0
60,195,0,0,0,0.727272727,0,0
106,196,0,0,0,0.727272727,0,0
113,181,1,1,0,0.727272727,0,0
68,213,0,0,0,0.727272727,0,0
70,202,0,0,0,0.727272727,0,0
58,226,0,0,0,0.727272727,0,0
46,121,0,0,0,0.727272727,0,0
46,3,0,0,0,0.727272727,0,0
26,0,0,0,0,0.727272727,0,0
22,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,69,0,0,0,0.727272727,0,0
8,175,0,0,0,0.727272727,0,0
77,176,1,1,0,0.727272727,0,0
105,184,1,1,0,0.727272727,0,0
94,165,0,0,0,0.727272727,0,0
40,247,0,0,0,0.727272727,0,0
53,194,1,1,0,0.727272727,0,0
63,152,1,1,0,0.727272727,0,0
58,88,0,0,0,0.727272727,0,0
56,0,0,0,0,0.727272727,0,0
42,0,0,0,0,0.727272727,0,0
22,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
8,128,0,0,0,0.727272727,0,0
42,192,0,0,0,0.727272727,0,0
89,212,0,0,0,0.727272727,0,0
120,174,0,0,0,0.727272727,0,0
90,174,0,0,0,0.727272727,0,0
56,204,0,0,0,0.727272727,0,0
56,218,0,0,0,0.727272727,0,0
54,159,0,0,0,0.727272727,0,0
64,39,0,0,0,0.727272727,0,0
76,0,0,0,0,0.727272727,0,0
56,0,0,0,0,0.727272727,0,0
20,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
8,2,0,0,0,0.727272727,0,0
8,186,0,0,0,0.727272727,0,0
58,229,0,0,0,0.727272727,0,0
126,202,0,0,0,0.727272727,0,0
96,192,0,0,0,0.727272727,0,0
60,178,0,0,0,0.727272727,0,0
44,193,0,0,0,0.727272727,0,0
61,172,0,0,0,0.727272727,0,0
85,63,0,0,0,0.727272727,0,0
84,0,0,0,0,0.727272727,0,0
60,0,0,0,0,0.727272727,0,0
22,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
2,0,0,0,0,0.727272727,0,0
2,0,0,0,0,0.727272727,0,0
6,0,0,0,0,0.727272727,0,0
10,188,0,0,0,0.727272727,0,0
44,184,0,0,0,0.727272727,0,0
132,215,0,0,0,0.727272727,0,0
130,207,0,0,0,0.727272727,0,0
65,228,0,0,0,0.727272727,0,0
49,215,0,0,0,0.727272727,0,0
54,172,0,0,0,0.727272727,0,0
76,6,0,0,0,0.727272727,0,0
60,0,0,0,0,0.727272727,0,0
24,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0.727272727,0,0
68,1877,0,0,0,2.181818182,0,0
155,278,0,0,0,0,0,0
120,207,0,0,0,1.454545455,0,0
45,226,0,0,0,0.727272727,0,0
20,188,0,0,0,0.727272727,0,0
11,37,0,0,0,1.454545455,0,0
11,0,0,0,0,0,0,0
7,1,0,0,0,0.727272727,0,0
3,0,0,0,2,0,0,0
5,0,0,0,2,0,0,0
8,0,0,0,2,0,0,0
8,18,0,0,0,0.727272727,0,0
16,210,0,0,0,0,0,0
66,207,0,0,0,1.454545455,0,0
122,185,0,0,0,0,0,0
125,207,0,0,2,1.454545455,0,0
67,258,0,0,0,0,0,0
43,203,0,0,0,0.727272727,0,0
28,179,0,0,0,0,0,0
38,114,0,0,0,0,0,0
42,0,0,0,0,1.454545455,0,0
30,1,0,0,0,0.727272727,0,0
19,0,0,0,0,0.727272727,0,0
3,0,0,0,0,0,0,0
0,0,0,0,0,1.454545455,0,0
6,0,0,0,0,0,0,0
6,0,0,0,0,0.727272727,0,0
8,130,0,0,0,0,0,0
43,186,0,0,2,1.454545455,0,0
99,219,0,0,0,0.727272727,0,0
135,217,0,0,0,0.727272727,0,0
94,209,0,0,0,0,0,0
46,202,0,0,0,1.454545455,0,0
26,255,0,0,0,0,0,0
37,128,0,0,2,1.454545455,0,0
49,0,0,0,0,0,0,0
37,0,0,0,0,1.454545455,0,0
6,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
10,0,0,0,0,0,0,0
8,0,0,0,2,1.454545455,0,0
8,70,0,0,0,0,0,0
37,231,0,0,2,1.454545455,0,0
113,222,0,0,0,0.727272727,0,0
146,228,0,0,0,0.727272727,0,0
78,242,0,0,0,1.454545455,0,0
30,178,0,0,0,0,0,0
34,216,0,0,0,0.727272727,0,0
42,76,0,0,0,0.727272727,0,0
40,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
2,0,0,0,0,0.727272727,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1.454545455,0,0
8,0,0,0,0,0,0,0
8,145,0,0,0,1.454545455,0,0
32,174,0,0,0,0,0,0
117,217,0,0,2,1.454545455,0,0
153,212,0,0,0,0.727272727,0,0
93,200,0,0,0,0,0,0
64,199,0,0,0,0,0,0
30,200,0,0,0,0,0,0
36,210,0,0,0,0,0,0
30,26,0,0,0,0,0,0
42,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0
24,0,0,0,0,0.727272727,0,0
2,0,0,0,0,0,0,0
2,0,0,0,0,1.454545455,0,0
6,0,0,0,0,0,0,0
7,27,0,0,0,0.727272727,0,0
11,265,0,0,0,0,0,0
94,239,0,0,0,1.454545455,0,0
134,217,0,0,0,0,0,0
65,208,0,0,0,0.727272727,0,0
40,216,0,0,0,1.454545455,0,0
40,215,0,0,0,0.727272727,0,0
