APS,ABPS,SUBARP,MISS_MAC,Devi,TCP_Rate,ARP Spoofing,IP Spoofing,TAGS
6.0,0.0,0,0, 246, 20.363636363636363,0,1,IP_SPOOFING
12.0,0.0,0,0, 246, 19.636363636363637,0,1,IP_SPOOFING
6.0,0.0,0,0, 246, 21.09090909090909,0,1,IP_SPOOFING
10.0,0.0,0,0, 246, 19.636363636363637,0,1,IP_SPOOFING
4.0,0.0,0,0, 248, 17.454545454545453,0,1,IP_SPOOFING
26.0,21.0,6,1, 0, 4.363636363636363,0,1,IP_SPOOFING
24.0,0.0,4,1, 0, 61.09090909090909,0,1,IP_SPOOFING
19.0,0.0,1,1, 0, 60.36363636363637,0,1,IP_SPOOFING
10.0,0.0,0,0, 0, 60.36363636363637,0,1,IP_SPOOFING
0.0,0.0,0,0, 0, 45.09090909090909,0,1,IP_SPOOFING
26.0,193.0,0,0, 32, 36.36363636363637,0,1,IP_SPOOFING
98.0,197.0,0,0, 75, 75.27272727272727,0,1,IP_SPOOFING
124.0,172.0,0,0, 75, 21.09090909090909,0,1,IP_SPOOFING
136.0,187.0,0,0, 75, 19.636363636363637,0,1,IP_SPOOFING
84.0,187.0,0,0, 75, 20.363636363636363,0,1,IP_SPOOFING
44.0,171.0,0,0, 75, 21.09090909090909,0,1,IP_SPOOFING
52.0,166.0,0,0, 75, 19.636363636363637,0,1,IP_SPOOFING
46.0,171.0,0,0, 75, 20.363636363636363,0,1,IP_SPOOFING
44.0,121.0,0,0, 75, 19.636363636363637,0,1,IP_SPOOFING
54.0,0.0,0,0, 75, 20.363636363636363,0,1,IP_SPOOFING
36.0,0.0,0,0, 75, 21.09090909090909,0,1,IP_SPOOFING
24.0,0.0,0,0, 75, 20.363636363636363,0,1,IP_SPOOFING
4.0,0.0,0,0, 75, 19.636363636363637,0,1,IP_SPOOFING
4.0,0.0,0,0, 75, 21.818181818181817,0,1,IP_SPOOFING
4.0,0.0,0,0, 75, 19.636363636363637,0,1,IP_SPOOFING
6.0,0.0,0,0, 75, 21.818181818181817,0,1,IP_SPOOFING
4.0,0.0,0,0, 75, 19.636363636363637,0,1,IP_SPOOFING
10.0,28.0,0,0, 75, 20.363636363636363,0,1,IP_SPOOFING
8.0,182.0,0,0, 75, 21.09090909090909,0,1,IP_SPOOFING
58.0,180.0,0,0, 76, 20.0,0,1,IP_SPOOFING
110.0,148.0,0,0, 77, 21.09090909090909,0,1,IP_SPOOFING
126.0,158.0,0,0, 77, 20.363636363636363,0,1,IP_SPOOFING
96.0,183.0,0,0, 77, 19.636363636363637,0,1,IP_SPOOFING
46.0,182.0,4,1, 77, 21.818181818181817,0,1,IP_SPOOFING
50.0,182.0,0,0, 77, 19.636363636363637,0,1,IP_SPOOFING
50.0,170.0,0,0, 77, 20.363636363636363,0,1,IP_SPOOFING
44.0,195.0,0,0, 77, 20.363636363636363,0,1,IP_SPOOFING
40.0,55.0,0,0, 77, 19.636363636363637,0,1,IP_SPOOFING
50.0,0.0,0,0, 77, 21.09090909090909,0,1,IP_SPOOFING
42.0,0.0,0,0, 77, 20.363636363636363,0,1,IP_SPOOFING
22.0,0.0,0,0, 77, 19.636363636363637,0,1,IP_SPOOFING
4.0,0.0,0,0, 77, 19.636363636363637,0,1,IP_SPOOFING
2.0,0.0,0,0, 77, 21.09090909090909,0,1,IP_SPOOFING
6.0,0.0,0,0, 77, 20.363636363636363,0,1,IP_SPOOFING
10.0,0.0,0,0, 78, 20.0,0,1,IP_SPOOFING
10.0,0.0,0,0, 79, 20.0,0,1,IP_SPOOFING
6.0,85.0,0,0, 79, 18.90909090909091,0,1,IP_SPOOFING
4.0,212.0,0,0, 79, 12.363636363636363,0,1,IP_SPOOFING
83.0,155.0,1,1, 81, 13.818181818181818,0,1,IP_SPOOFING
131.0,171.0,1,1, 81, 13.090909090909092,0,1,IP_SPOOFING
143.0,164.0,1,1, 81, 12.363636363636363,0,1,IP_SPOOFING
82.0,187.0,0,0, 81, 13.818181818181818,0,1,IP_SPOOFING
42.0,175.0,0,0, 81, 11.636363636363637,0,1,IP_SPOOFING
28.0,160.0,0,0, 81, 6.545454545454546,0,1,IP_SPOOFING
26.0,194.0,0,0, 81, 5.818181818181818,0,1,IP_SPOOFING
42.0,161.0,0,0, 81, 7.2727272727272725,0,1,IP_SPOOFING
71.0,23.0,1,1, 83, 6.545454545454546,0,1,IP_SPOOFING
73.0,0.0,1,1, 83, 7.2727272727272725,0,1,IP_SPOOFING
49.0,0.0,1,1, 83, 6.545454545454546,0,1,IP_SPOOFING
6.0,0.0,0,0, 83, 6.545454545454546,0,1,IP_SPOOFING
2.0,0.0,0,0, 83, 5.818181818181818,0,1,IP_SPOOFING
6.0,0.0,0,0, 83, 8.0,0,1,IP_SPOOFING
6.0,0.0,0,0, 83, 6.545454545454546,0,1,IP_SPOOFING
10.0,0.0,0,0, 83, 5.818181818181818,0,1,IP_SPOOFING
10.0,0.0,0,0, 83, 7.2727272727272725,0,1,IP_SPOOFING
12.0,163.0,0,0, 83, 3.6363636363636362,0,1,IP_SPOOFING
38.0,174.0,0,0, 83, 4.363636363636363,0,1,IP_SPOOFING
94.0,163.0,0,0, 83, 2.909090909090909,0,1,IP_SPOOFING
118.0,202.0,0,0, 83, 3.6363636363636362,0,1,IP_SPOOFING
108.0,208.0,0,0, 83, 4.363636363636363,0,1,IP_SPOOFING
68.0,192.0,0,0, 83, 2.909090909090909,0,1,IP_SPOOFING
50.0,132.0,0,0, 83, 5.090909090909091,0,1,IP_SPOOFING
46.0,173.0,0,0, 83, 2.909090909090909,0,1,IP_SPOOFING
42.0,190.0,0,0, 83, 3.6363636363636362,0,1,IP_SPOOFING
40.0,107.0,0,0, 83, 4.363636363636363,0,1,IP_SPOOFING
62.0,0.0,0,0, 83, 2.909090909090909,0,1,IP_SPOOFING
60.0,0.0,0,0, 83, 4.363636363636363,0,1,IP_SPOOFING
52.0,0.0,0,0, 83, 3.6363636363636362,0,1,IP_SPOOFING
22.0,0.0,0,0, 83, 0.0,0,1,IP_SPOOFING
6.0,0.0,0,0, 83, 1.4545454545454546,0,1,IP_SPOOFING
2.0,0.0,0,0, 83, 0.0,0,1,IP_SPOOFING
4.0,0.0,0,0, 83, 0.0,0,1,IP_SPOOFING
4.0,0.0,0,0, 83, 0.0,0,1,IP_SPOOFING
6.0,25.0,0,0, 0, 0.7272727272727273,0,1,IP_SPOOFING
2.0,163.0,0,0, 0, 0.7272727272727273,0,1,IP_SPOOFING
58.0,160.0,0,0, 0, 0.0,0,1,IP_SPOOFING
105.0,187.0,1,1, 0, 0.0,0,1,IP_SPOOFING
141.0,160.0,1,1, 2, 1.4545454545454546,0,1,IP_SPOOFING
115.0,207.0,1,1, 0, 0.0,0,1,IP_SPOOFING
86.0,184.0,2,1, 0, 1.4545454545454546,0,1,IP_SPOOFING
55.0,175.0,1,1, 0, 0.0,0,1,IP_SPOOFING
21.0,162.0,1,1, 0, 0.7272727272727273,0,1,IP_SPOOFING
28.0,196.0,0,0, 0, 0.7272727272727273,0,1,IP_SPOOFING
34.0,77.0,0,0, 0, 40.0,0,1,IP_SPOOFING
44.0,0.0,0,0, 0, 60.36363636363637,0,1,IP_SPOOFING
46.0,0.0,0,0, 0, 60.36363636363637,0,1,IP_SPOOFING
34.0,0.0,0,0, 0, 60.36363636363637,0,1,IP_SPOOFING
17.0,1.0,1,1, 0, 21.818181818181817,0,1,IP_SPOOFING
1.0,0.0,1,1, 0, 0.0,0,1,IP_SPOOFING
3.0,0.0,1,1, 0, 1.4545454545454546,0,1,IP_SPOOFING
6.0,0.0,0,0, 0, 0.0,0,1,IP_SPOOFING
12.0,0.0,0,0, 0, 0.0,0,1,IP_SPOOFING
10.0,167.0,0,0, 65, 74.54545454545455,0,1,IP_SPOOFING
52.0,192.0,0,0, 65, 20.363636363636363,0,1,IP_SPOOFING
102.0,163.0,0,0, 67, 21.09090909090909,0,1,IP_SPOOFING
142.0,195.0,0,0, 67, 21.09090909090909,0,1,IP_SPOOFING
106.0,166.0,0,0, 67, 19.636363636363637,0,1,IP_SPOOFING
68.0,186.0,0,0, 67, 21.818181818181817,0,1,IP_SPOOFING
40.0,176.0,0,0, 67, 19.636363636363637,0,1,IP_SPOOFING
34.0,174.0,0,0, 67, 21.09090909090909,0,1,IP_SPOOFING
30.0,182.0,0,0, 67, 19.636363636363637,0,1,IP_SPOOFING
44.0,87.0,0,0, 67, 20.363636363636363,0,1,IP_SPOOFING
62.0,0.0,0,0, 67, 21.09090909090909,0,1,IP_SPOOFING
52.0,0.0,0,0, 67, 20.363636363636363,0,1,IP_SPOOFING
40.0,0.0,0,0, 67, 21.09090909090909,0,1,IP_SPOOFING
10.0,0.0,0,0, 67, 19.636363636363637,0,1,IP_SPOOFING
6.0,0.0,0,0, 67, 19.636363636363637,0,1,IP_SPOOFING
8.0,0.0,0,0, 69, 21.818181818181817,0,1,IP_SPOOFING
8.0,0.0,0,0, 69, 20.363636363636363,0,1,IP_SPOOFING
10.0,0.0,0,0, 69, 20.363636363636363,0,1,IP_SPOOFING
8.0,23.0,0,0, 69, 20.363636363636363,0,1,IP_SPOOFING
8.0,44.0,0,0, 69, 19.636363636363637,0,1,IP_SPOOFING
28.0,36.0,0,0, 69, 21.09090909090909,0,1,IP_SPOOFING
46.0,31.0,0,0, 69, 20.363636363636363,0,1,IP_SPOOFING
42.0,47.0,0,0, 69, 20.363636363636363,0,1,IP_SPOOFING
24.0,56.0,0,0, 69, 21.09090909090909,0,1,IP_SPOOFING
14.0,49.0,0,0, 69, 21.09090909090909,0,1,IP_SPOOFING
14.0,43.0,0,0, 71, 20.363636363636363,0,1,IP_SPOOFING
20.0,36.0,0,0, 71, 21.09090909090909,0,1,IP_SPOOFING
20.0,36.0,0,0, 71, 19.636363636363637,0,1,IP_SPOOFING
28.0,5.0,0,0, 71, 21.09090909090909,0,1,IP_SPOOFING
30.0,0.0,0,0, 71, 20.363636363636363,0,1,IP_SPOOFING
22.0,0.0,0,0, 71, 21.09090909090909,0,1,IP_SPOOFING
22.0,0.0,0,0, 71, 19.636363636363637,0,1,IP_SPOOFING
6.0,0.0,0,0, 71, 21.818181818181817,0,1,IP_SPOOFING
16.0,0.0,0,0, 71, 19.636363636363637,0,1,IP_SPOOFING
10.0,0.0,0,0, 71, 13.090909090909092,0,1,IP_SPOOFING
10.0,0.0,0,0, 71, 13.090909090909092,0,1,IP_SPOOFING
8.0,0.0,0,0, 71, 12.363636363636363,0,1,IP_SPOOFING
4.0,0.0,0,0, 71, 13.090909090909092,0,1,IP_SPOOFING
4.0,0.0,0,0, 71, 13.818181818181818,0,1,IP_SPOOFING
8.0,0.0,0,0, 71, 7.2727272727272725,0,1,IP_SPOOFING
10.0,0.0,0,0, 71, 8.0,0,1,IP_SPOOFING
10.0,0.0,0,0, 71, 5.818181818181818,0,1,IP_SPOOFING
6.0,0.0,0,0, 71, 6.545454545454546,0,1,IP_SPOOFING
8.0,0.0,0,0, 71, 2.909090909090909,0,1,IP_SPOOFING

6.0,0.0,2,1, 65, 70.9090909090909,0,1,IP_SPOOFING
5.0,0.0,1,1, 230, 90.9090909090909,0,1,IP_SPOOFING
4.0,0.0,0,0, 244, 50.90909090909091,0,1,IP_SPOOFING
10.0,22.0,0,0, 244, 21.09090909090909,0,1,IP_SPOOFING
10.0,171.0,2,1, 246, 20.363636363636363,0,1,IP_SPOOFING
65.0,178.0,1,1, 247, 20.727272727272727,0,1,IP_SPOOFING
125.0,187.0,1,1, 248, 19.636363636363637,0,1,IP_SPOOFING
144.0,161.0,0,0, 248, 20.363636363636363,0,1,IP_SPOOFING
98.0,176.0,0,0, 248, 20.363636363636363,0,1,IP_SPOOFING
54.0,171.0,0,0, 248, 21.09090909090909,0,1,IP_SPOOFING
32.0,190.0,0,0, 248, 19.636363636363637,0,1,IP_SPOOFING
38.0,179.0,0,0, 248, 20.363636363636363,0,1,IP_SPOOFING
36.0,189.0,0,0, 248, 20.363636363636363,0,1,IP_SPOOFING
58.0,19.0,0,0, 248, 19.636363636363637,0,1,IP_SPOOFING
46.0,0.0,0,0, 248, 21.09090909090909,0,1,IP_SPOOFING
40.0,0.0,0,0, 248, 20.363636363636363,0,1,IP_SPOOFING
10.0,0.0,0,0, 248, 19.636363636363637,0,1,IP_SPOOFING
2.0,0.0,0,0, 248, 19.636363636363637,0,1,IP_SPOOFING
2.0,0.0,0,0, 248, 20.363636363636363,0,1,IP_SPOOFING
4.0,0.0,0,0, 248, 21.09090909090909,0,1,IP_SPOOFING
4.0,0.0,0,0, 248, 19.636363636363637,0,1,IP_SPOOFING
10.0,0.0,0,0, 248, 21.09090909090909,0,1,IP_SPOOFING
8.0,179.0,0,0, 248, 20.363636363636363,0,1,IP_SPOOFING
48.0,185.0,0,0, 248, 19.636363636363637,0,1,IP_SPOOFING
113.0,214.0,1,1, 250, 21.818181818181817,0,1,IP_SPOOFING
133.0,185.0,1,1, 250, 20.363636363636363,0,1,IP_SPOOFING
119.0,167.0,1,1, 250, 20.363636363636363,0,1,IP_SPOOFING
60.0,207.0,0,0, 250, 19.636363636363637,0,1,IP_SPOOFING
50.0,155.0,0,0, 250, 20.363636363636363,0,1,IP_SPOOFING
36.0,142.0,0,0, 250, 21.09090909090909,0,1,IP_SPOOFING
48.0,177.0,0,0, 250, 20.363636363636363,0,1,IP_SPOOFING
56.0,62.0,0,0, 250, 19.636363636363637,0,1,IP_SPOOFING
52.0,0.0,0,0, 250, 19.636363636363637,0,1,IP_SPOOFING
30.0,0.0,0,0, 250, 19.636363636363637,0,1,IP_SPOOFING
14.0,0.0,0,0, 250, 21.818181818181817,0,1,IP_SPOOFING
6.0,0.0,0,0, 250, 19.636363636363637,0,1,IP_SPOOFING
6.0,0.0,0,0, 250, 21.09090909090909,0,1,IP_SPOOFING
2.0,0.0,0,0, 250, 20.363636363636363,0,1,IP_SPOOFING
6.0,0.0,0,0, 250, 19.636363636363637,0,1,IP_SPOOFING
6.0,0.0,0,0, 250, 21.09090909090909,0,1,IP_SPOOFING
10.0,121.0,0,0, 250, 20.363636363636363,0,1,IP_SPOOFING
24.0,169.0,0,0, 250, 19.636363636363637,0,1,IP_SPOOFING
88.0,178.0,0,0, 250, 21.818181818181817,0,1,IP_SPOOFING
124.0,188.0,0,0, 250, 21.09090909090909,0,1,IP_SPOOFING
130.0,207.0,0,0, 250, 20.363636363636363,0,1,IP_SPOOFING
74.0,194.0,0,0, 250, 19.636363636363637,0,1,IP_SPOOFING
55.0,169.0,1,1, 252, 21.818181818181817,0,1,IP_SPOOFING
59.0,192.0,1,1, 252, 20.363636363636363,0,1,IP_SPOOFING
61.0,209.0,1,1, 252, 20.363636363636363,0,1,IP_SPOOFING
58.0,123.0,0,0, 252, 21.09090909090909,0,1,IP_SPOOFING
60.0,0.0,0,0, 252, 19.636363636363637,0,1,IP_SPOOFING
46.0,0.0,0,0, 252, 16.0,0,1,IP_SPOOFING
30.0,0.0,0,0, 252, 1.4545454545454546,0,1,IP_SPOOFING
14.0,0.0,0,0, 252, 0.0,0,1,IP_SPOOFING
6.0,0.0,0,0, 252, 1.4545454545454546,0,1,IP_SPOOFING
4.0,0.0,0,0, 252, 0.0,0,1,IP_SPOOFING
6.0,0.0,0,0, 252, 0.0,0,1,IP_SPOOFING
8.0,0.0,0,0, 252, 1.4545454545454546,0,1,IP_SPOOFING
8.0,78.0,0,0, 252, 0.0,0,1,IP_SPOOFING
8.0,192.0,0,0, 252, 1.4545454545454546,0,1,IP_SPOOFING
50.0,184.0,0,0, 252, 0.0,0,1,IP_SPOOFING
126.0,163.0,0,0, 0, 0.7272727272727273,0,1,IP_SPOOFING
136.0,187.0,0,0, 0, 0.7272727272727273,0,1,IP_SPOOFING
110.0,184.0,0,0, 0, 0.0,0,1,IP_SPOOFING
50.0,186.0,0,0, 0, 1.4545454545454546,0,1,IP_SPOOFING
60.0,192.0,0,0, 0, 0.0,0,1,IP_SPOOFING
50.0,196.0,0,0, 0, 0.7272727272727273,0,1,IP_SPOOFING
46.0,137.0,0,0, 0, 0.7272727272727273,0,1,IP_SPOOFING
34.0,2.0,0,0, 0, 0.0,0,1,IP_SPOOFING
29.0,1.0,1,1, 0, 1.4545454545454546,0,1,IP_SPOOFING
19.0,0.0,1,1, 0, 0.7272727272727273,0,1,IP_SPOOFING
10.0,0.0,0,0, 0, 0.0,0,1,IP_SPOOFING
5.0,0.0,-1,0, 1, 1.8181818181818181,0,1,IP_SPOOFING
8.0,0.0,0,0, 38, 40.36363636363637,0,1,IP_SPOOFING
7.0,1.0,1,1, 120, 91.63636363636364,0,1,IP_SPOOFING
9.0,0.0,1,1, 202, 90.9090909090909,0,1,IP_SPOOFING
13.0,26.0,1,1, 249, 77.45454545454545,0,1,IP_SPOOFING
10.0,192.0,0,0, 249, 23.272727272727273,0,1,IP_SPOOFING
76.0,168.0,0,0, 250, 20.0,0,1,IP_SPOOFING
122.0,157.0,0,0, 251, 20.363636363636363,0,1,IP_SPOOFING
140.0,158.0,0,0, 251, 20.363636363636363,0,1,IP_SPOOFING
80.0,175.0,0,0, 251, 19.636363636363637,0,1,IP_SPOOFING
36.0,175.0,0,0, 251, 21.818181818181817,0,1,IP_SPOOFING
34.0,188.0,0,0, 251, 19.636363636363637,0,1,IP_SPOOFING
36.0,197.0,0,0, 251, 20.363636363636363,0,1,IP_SPOOFING
64.0,164.0,0,0, 251, 19.636363636363637,0,1,IP_SPOOFING
70.0,20.0,0,0, 251, 21.818181818181817,0,1,IP_SPOOFING
70.0,0.0,0,0, 251, 19.636363636363637,0,1,IP_SPOOFING
38.0,0.0,0,0, 251, 20.363636363636363,0,1,IP_SPOOFING
18.0,0.0,0,0, 253, 21.818181818181817,0,1,IP_SPOOFING
10.0,0.0,0,0, 253, 19.636363636363637,0,1,IP_SPOOFING
12.0,1.0,0,0, 253, 19.636363636363637,0,1,IP_SPOOFING
11.0,0.0,1,1, 255, 21.818181818181817,0,1,IP_SPOOFING
15.0,0.0,1,1, 255, 20.363636363636363,0,1,IP_SPOOFING
9.0,0.0,1,1, 255, 21.09090909090909,0,1,IP_SPOOFING
8.0,166.0,0,0, 255, 20.363636363636363,0,1,IP_SPOOFING
50.0,189.0,0,0, 255, 19.636363636363637,0,1,IP_SPOOFING
108.0,175.0,0,0, 255, 21.09090909090909,0,1,IP_SPOOFING
126.0,183.0,0,0, 255, 20.363636363636363,0,1,IP_SPOOFING
88.0,187.0,0,0, 255, 21.818181818181817,0,1,IP_SPOOFING
46.0,191.0,0,0, 255, 19.636363636363637,0,1,IP_SPOOFING
50.0,205.0,0,0, 255, 21.09090909090909,0,1,IP_SPOOFING
50.0,166.0,0,0, 255, 20.363636363636363,0,1,IP_SPOOFING
52.0,175.0,0,0, 255, 20.363636363636363,0,1,IP_SPOOFING
60.0,70.0,0,0, 255, 21.09090909090909,0,1,IP_SPOOFING
96.0,0.0,0,0, 255, 20.363636363636363,0,1,IP_SPOOFING
86.0,0.0,0,0, 255, 20.363636363636363,0,1,IP_SPOOFING
56.0,0.0,0,0, 255, 21.09090909090909,0,1,IP_SPOOFING
14.0,0.0,0,0, 255, 19.636363636363637,0,1,IP_SPOOFING
2.0,0.0,0,0, 256, 20.0,0,1,IP_SPOOFING
2.0,0.0,0,0, 257, 19.636363636363637,0,1,IP_SPOOFING
2.0,0.0,0,0, 257, 20.363636363636363,0,1,IP_SPOOFING
8.0,0.0,0,0, 257, 21.09090909090909,0,1,IP_SPOOFING
8.0,3.0,0,0, 257, 20.363636363636363,0,1,IP_SPOOFING
12.0,13.0,0,0, 257, 19.636363636363637,0,1,IP_SPOOFING
12.0,2.0,0,0, 257, 19.636363636363637,0,1,IP_SPOOFING
18.0,5.0,0,0, 257, 20.363636363636363,0,1,IP_SPOOFING
12.0,8.0,0,0, 257, 21.09090909090909,0,1,IP_SPOOFING
10.0,21.0,0,0, 257, 19.636363636363637,0,1,IP_SPOOFING
15.0,19.0,1,1, 257, 21.09090909090909,0,1,IP_SPOOFING
21.0,23.0,1,1, 259, 21.09090909090909,0,1,IP_SPOOFING
33.0,19.0,1,1, 259, 19.636363636363637,0,1,IP_SPOOFING
28.0,3.0,0,0, 260, 21.454545454545453,0,1,IP_SPOOFING
32.0,0.0,0,0, 261, 20.0,0,1,IP_SPOOFING
16.0,0.0,0,0, 261, 20.363636363636363,0,1,IP_SPOOFING
14.0,0.0,0,0, 261, 0.0,0,1,IP_SPOOFING
4.0,0.0,0,0, 261, 1.4545454545454546,0,1,IP_SPOOFING
4.0,0.0,0,0, 261, 0.0,0,1,IP_SPOOFING
8.0,0.0,0,0, 261, 0.0,0,1,IP_SPOOFING
8.0,0.0,0,0, 0, 0.7272727272727273,0,1,IP_SPOOFING
8.0,0.0,0,0, 2, 1.4545454545454546,0,1,IP_SPOOFING
6.0,1.0,0,0, 2, 0.0,0,1,IP_SPOOFING
6.0,1.0,0,0, 2, 1.4545454545454546,0,1,IP_SPOOFING
16.0,3.0,0,0, 2, 0.0,0,1,IP_SPOOFING
12.0,2.0,0,0, 2, 0.0,0,1,IP_SPOOFING
12.0,1.0,0,0, 2, 1.4545454545454546,0,1,IP_SPOOFING
7.0,0.0,1,1, 0, 60.36363636363637,0,1,IP_SPOOFING
7.0,0.0,1,1, 1, 60.72727272727273,0,1,IP_SPOOFING
8.0,0.0,0,0, 2, 60.72727272727273,0,1,IP_SPOOFING
8.0,0.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
6.0,0.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
124.0,178.0,0,0, 2, 1.4545454545454546,0,1,IP_SPOOFING
110.0,152.0,0,0, 2, 48.72727272727273,0,1,IP_SPOOFING
56.0,187.0,0,0, 2, 61.81818181818182,0,1,IP_SPOOFING
56.0,168.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
44.0,188.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
48.0,191.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
62.0,54.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
60.0,0.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
46.0,0.0,0,0, 2, 61.09090909090909,0,1,IP_SPOOFING
22.0,0.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
2.0,0.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
2.0,0.0,0,0, 2, 61.09090909090909,0,1,IP_SPOOFING
2.0,0.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
2.0,0.0,0,0, 2, 30.545454545454547,0,1,IP_SPOOFING
140.0,160.0,0,0, 1, 4.7272727272727275,0,1,IP_SPOOFING
148.0,186.0,0,0, 2, 78.18181818181819,0,1,IP_SPOOFING
68.0,198.0,0,0, 2, 61.09090909090909,0,1,IP_SPOOFING
48.0,154.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
36.0,166.0,0,0, 2, 61.09090909090909,0,1,IP_SPOOFING
42.0,156.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
42.0,93.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
52.0,0.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
39.0,0.0,1,1, 2, 59.63636363636363,0,1,IP_SPOOFING
20.0,0.0,0,0, 2, 61.09090909090909,0,1,IP_SPOOFING
6.0,0.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
4.0,0.0,0,0, 2, 45.09090909090909,0,1,IP_SPOOFING
7.0,1.0,1,1, 2, 1.4545454545454546,0,1,IP_SPOOFING
9.0,0.0,1,1, 2, 0.0,0,1,IP_SPOOFING
7.0,0.0,1,1, 0, 0.7272727272727273,0,1,IP_SPOOFING
4.0,97.0,0,0, 0, 0.7272727272727273,0,1,IP_SPOOFING
4.0,149.0,0,0, 0, 2.909090909090909,0,1,IP_SPOOFING
64.0,198.0,0,0, 0, 77.0909090909091,0,1,IP_SPOOFING
134.0,176.0,0,0, 0, 59.63636363636363,0,1,IP_SPOOFING
162.0,191.0,0,0, 0, 61.09090909090909,0,1,IP_SPOOFING
110.0,152.0,0,0, 0, 60.36363636363637,0,1,IP_SPOOFING
60.0,194.0,0,0, 0, 60.36363636363637,0,1,IP_SPOOFING
46.0,177.0,0,0, 1, 60.72727272727273,0,1,IP_SPOOFING
38.0,159.0,0,0, 1, 59.63636363636363,0,1,IP_SPOOFING
36.0,125.0,0,0, 1, 61.81818181818182,0,1,IP_SPOOFING
46.0,0.0,0,0, 1, 59.63636363636363,0,1,IP_SPOOFING
46.0,0.0,0,0, 1, 60.36363636363637,0,1,IP_SPOOFING
30.0,0.0,0,0, 1, 60.36363636363637,0,1,IP_SPOOFING
2.0,0.0,0,0, 1, 0.0,0,1,IP_SPOOFING
1.0,1.0,1,1, 1, 0.0,0,1,IP_SPOOFING
5.0,0.0,1,1, 1, 1.4545454545454546,0,1,IP_SPOOFING
7.0,0.0,1,1, 1, 0.0,0,1,IP_SPOOFING
10.0,0.0,0,0, 0, 0.7272727272727273,0,1,IP_SPOOFING
10.0,57.0,0,0, 0, 28.363636363636363,0,1,IP_SPOOFING
8.0,187.0,0,0, 0, 42.18181818181818,0,1,IP_SPOOFING
82.0,170.0,0,0, 0, 21.818181818181817,0,1,IP_SPOOFING
148.0,152.0,0,0, 0, 19.636363636363637,0,1,IP_SPOOFING
160.0,206.0,0,0, 0, 21.09090909090909,0,1,IP_SPOOFING
86.0,202.0,0,0, 0, 20.363636363636363,0,1,IP_SPOOFING
30.0,170.0,0,0, 0, 20.363636363636363,0,1,IP_SPOOFING
30.0,175.0,0,0, 0, 21.09090909090909,0,1,IP_SPOOFING
34.0,176.0,0,0, 0, 19.636363636363637,0,1,IP_SPOOFING
56.0,170.0,0,0, 0, 21.09090909090909,0,1,IP_SPOOFING
56.0,7.0,0,0, 0, 19.636363636363637,0,1,IP_SPOOFING
54.0,0.0,0,0, 0, 21.09090909090909,0,1,IP_SPOOFING
34.0,0.0,0,0, 0, 20.363636363636363,0,1,IP_SPOOFING
8.0,0.0,0,0, 0, 12.363636363636363,0,1,IP_SPOOFING
54.0,153.0,0,0, 0, 60.36363636363637,0,1,IP_SPOOFING
104.0,175.0,0,0, 1, 60.72727272727273,0,1,IP_SPOOFING
122.0,166.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
72.0,176.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
36.0,182.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
36.0,143.0,0,0, 2, 61.81818181818182,0,1,IP_SPOOFING
56.0,178.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
72.0,20.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
50.0,0.0,0,0, 2, 61.09090909090909,0,1,IP_SPOOFING
24.0,0.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
4.0,0.0,0,0, 2, 61.81818181818182,0,1,IP_SPOOFING
2.0,0.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
4.0,0.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
4.0,0.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
10.0,0.0,0,0, 2, 59.63636363636363,0,1,IP_SPOOFING
14.0,0.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
16.0,142.0,0,0, 2, 61.09090909090909,0,1,IP_SPOOFING
46.0,171.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
108.0,206.0,0,0, 2, 60.36363636363637,0,1,IP_SPOOFING
10.0,0.0,0,0, 0, 88.72727272727273,0,1,IP_SPOOFING
10.0,0.0,0,0, 0, 70.54545454545455,0,1,IP_SPOOFING
10.0,0.0,0,0, 0, 70.54545454545455,0,1,IP_SPOOFING
